GeneticAlgorithm`1, 0050, CBinaryMax3SatEvaluation, 5, 1, 0, 0, 50, 
GeneticAlgorithm`1, 00.550, CBinaryMax3SatEvaluation, 5, 1, 0, 0, 1800, 
GeneticAlgorithm`1, 0.010.550, CBinaryMax3SatEvaluation, 5, 1, 0, 0, 1850, 
GeneticAlgorithm`1, 0.050.550, CBinaryMax3SatEvaluation, 5, 1, 0, 0, 1900, 
GeneticAlgorithm`1, 0.10.550, CBinaryMax3SatEvaluation, 5, 1, 0, 0, 1950, 
GeneticAlgorithm`1, 0.20.550, CBinaryMax3SatEvaluation, 5, 1, 0.0009653, 0, 2000, 
GeneticAlgorithm`1, 0.50.550, CBinaryMax3SatEvaluation, 5, 1, 0, 0, 2050, 
GeneticAlgorithm`1, 10.550, CBinaryMax3SatEvaluation, 5, 1, 0, 0, 2100, 
GeneticAlgorithm`1, 0150, CBinaryMax3SatEvaluation, 5, 1, 0, 0, 2150, 
GeneticAlgorithm`1, 0.01150, CBinaryMax3SatEvaluation, 5, 1, 0, 0, 2200, 
GeneticAlgorithm`1, 0.05150, CBinaryMax3SatEvaluation, 5, 1, 0, 0, 2250, 
GeneticAlgorithm`1, 0.1150, CBinaryMax3SatEvaluation, 5, 1, 0, 0, 2300, 
GeneticAlgorithm`1, 0.2150, CBinaryMax3SatEvaluation, 5, 1, 0, 0, 2350, 
GeneticAlgorithm`1, 0.5150, CBinaryMax3SatEvaluation, 5, 1, 0, 0, 2400, 
GeneticAlgorithm`1, 1150, CBinaryMax3SatEvaluation, 5, 1, 0, 0, 2450, 
GeneticAlgorithm`1, 0050, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 50, 
GeneticAlgorithm`1, 0.01050, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 100, 
GeneticAlgorithm`1, 0.05050, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 150, 
GeneticAlgorithm`1, 0.1050, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 200, 
GeneticAlgorithm`1, 0.2050, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 250, 
GeneticAlgorithm`1, 0.5050, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 300, 
GeneticAlgorithm`1, 1050, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 350, 
GeneticAlgorithm`1, 00.0150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 400, 
GeneticAlgorithm`1, 0.010.0150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 450, 
GeneticAlgorithm`1, 0.050.0150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 500, 
GeneticAlgorithm`1, 0.10.0150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 550, 
GeneticAlgorithm`1, 0.20.0150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 600, 
GeneticAlgorithm`1, 0.50.0150, CBinaryMax3SatEvaluation, 10, 1, 0.001004, 0, 650, 
GeneticAlgorithm`1, 10.0150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 700, 
GeneticAlgorithm`1, 00.0550, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 750, 
GeneticAlgorithm`1, 0.010.0550, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 800, 
GeneticAlgorithm`1, 0.050.0550, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 850, 
GeneticAlgorithm`1, 0.10.0550, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 900, 
GeneticAlgorithm`1, 0.20.0550, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 950, 
GeneticAlgorithm`1, 0.50.0550, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1000, 
GeneticAlgorithm`1, 10.0550, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1050, 
GeneticAlgorithm`1, 00.150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1100, 
GeneticAlgorithm`1, 0.010.150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1150, 
GeneticAlgorithm`1, 0.050.150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1200, 
GeneticAlgorithm`1, 0.10.150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1250, 
GeneticAlgorithm`1, 0.20.150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1300, 
GeneticAlgorithm`1, 0.50.150, CBinaryMax3SatEvaluation, 10, 1, 0.0009961, 0, 1350, 
GeneticAlgorithm`1, 10.150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1400, 
GeneticAlgorithm`1, 00.250, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1450, 
GeneticAlgorithm`1, 0.010.250, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1500, 
GeneticAlgorithm`1, 0.050.250, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1550, 
GeneticAlgorithm`1, 0.10.250, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1600, 
GeneticAlgorithm`1, 0.20.250, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1650, 
GeneticAlgorithm`1, 0.50.250, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1700, 
GeneticAlgorithm`1, 10.250, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1750, 
GeneticAlgorithm`1, 00.550, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1800, 
GeneticAlgorithm`1, 0.010.550, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1850, 
GeneticAlgorithm`1, 0.050.550, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1900, 
GeneticAlgorithm`1, 0.10.550, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 1950, 
GeneticAlgorithm`1, 0.20.550, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 2000, 
GeneticAlgorithm`1, 0.50.550, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 2050, 
GeneticAlgorithm`1, 10.550, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 2100, 
GeneticAlgorithm`1, 0150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 2150, 
GeneticAlgorithm`1, 0.01150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 2200, 
GeneticAlgorithm`1, 0.05150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 2250, 
GeneticAlgorithm`1, 0.1150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 2300, 
GeneticAlgorithm`1, 0.2150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 2350, 
GeneticAlgorithm`1, 0.5150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 2400, 
GeneticAlgorithm`1, 1150, CBinaryMax3SatEvaluation, 10, 1, 0, 0, 2450, 
GeneticAlgorithm`1, 0050, CBinaryMax3SatEvaluation, 20, 0.95294189453125, 0, 0, 50, 
GeneticAlgorithm`1, 0.01050, CBinaryMax3SatEvaluation, 20, 0.95294189453125, 0.0010001, 0, 100, 
GeneticAlgorithm`1, 0.05050, CBinaryMax3SatEvaluation, 20, 0.95294189453125, 0, 0, 182, 
GeneticAlgorithm`1, 0.1050, CBinaryMax3SatEvaluation, 20, 0.95294189453125, 0, 0, 466, 
GeneticAlgorithm`1, 0.2050, CBinaryMax3SatEvaluation, 20, 0.964706420898438, 0.0010002, 2, 1020, 
GeneticAlgorithm`1, 0.5050, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0, 4, 2146, 
GeneticAlgorithm`1, 1050, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0.001, 3, 4668, 
GeneticAlgorithm`1, 00.0150, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0.0010012, 14, 9692, 
GeneticAlgorithm`1, 0.010.0150, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0.0010001, 14, 10633, 
GeneticAlgorithm`1, 0.050.0150, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0.0010002, 14, 11620, 
GeneticAlgorithm`1, 0.10.0150, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0.001, 6, 12698, 
GeneticAlgorithm`1, 0.20.0150, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0.0019999, 16, 14318, 
GeneticAlgorithm`1, 0.50.0150, CBinaryMax3SatEvaluation, 20, 0.988235473632813, 0.0009994, 7, 16195, 
GeneticAlgorithm`1, 10.0150, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0.001, 3, 19498, 
GeneticAlgorithm`1, 00.0550, CBinaryMax3SatEvaluation, 20, 0.988235473632813, 0.002003, 11, 25618, 
GeneticAlgorithm`1, 0.010.0550, CBinaryMax3SatEvaluation, 20, 0.988235473632813, 0.0019993, 11, 28842, 
GeneticAlgorithm`1, 0.050.0550, CBinaryMax3SatEvaluation, 20, 0.988235473632813, 0.0009982, 11, 32102, 
GeneticAlgorithm`1, 0.10.0550, CBinaryMax3SatEvaluation, 20, 0.988235473632813, 0.0010002, 11, 35576, 
GeneticAlgorithm`1, 0.20.0550, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0.0009998, 2, 38964, 
GeneticAlgorithm`1, 0.50.0550, CBinaryMax3SatEvaluation, 20, 0.988235473632813, 0.0029999, 16, 43934, 
GeneticAlgorithm`1, 10.0550, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0.0009999, 3, 48944, 
GeneticAlgorithm`1, 00.150, CBinaryMax3SatEvaluation, 20, 1, 0.0060228, 31, 58290, 
GeneticAlgorithm`1, 0.010.150, CBinaryMax3SatEvaluation, 20, 1, 0.0049779, 31, 59695, 
GeneticAlgorithm`1, 0.050.150, CBinaryMax3SatEvaluation, 20, 1, 0.0029996, 18, 60569, 
GeneticAlgorithm`1, 0.10.150, CBinaryMax3SatEvaluation, 20, 1, 0.0040003, 27, 61866, 
GeneticAlgorithm`1, 0.20.150, CBinaryMax3SatEvaluation, 20, 1, 0.0040022, 22, 63101, 
GeneticAlgorithm`1, 0.50.150, CBinaryMax3SatEvaluation, 20, 1, 0.0049973, 25, 64805, 
GeneticAlgorithm`1, 10.150, CBinaryMax3SatEvaluation, 20, 1, 0.0019998, 8, 65605, 
GeneticAlgorithm`1, 00.250, CBinaryMax3SatEvaluation, 20, 0.988235473632813, 0.0020001, 8, 66095, 
GeneticAlgorithm`1, 0.010.250, CBinaryMax3SatEvaluation, 20, 1, 0.0039998, 21, 71730, 
GeneticAlgorithm`1, 0.050.250, CBinaryMax3SatEvaluation, 20, 0.988235473632813, 0.0019999, 13, 72445, 
GeneticAlgorithm`1, 0.10.250, CBinaryMax3SatEvaluation, 20, 0.988235473632813, 0.0039999, 20, 78073, 
GeneticAlgorithm`1, 0.20.250, CBinaryMax3SatEvaluation, 20, 0.988235473632813, 0.0050002, 25, 83882, 
GeneticAlgorithm`1, 0.50.250, CBinaryMax3SatEvaluation, 20, 0.988235473632813, 0.002, 9, 89111, 
GeneticAlgorithm`1, 10.250, CBinaryMax3SatEvaluation, 20, 1, 0.0030018, 11, 96911, 
GeneticAlgorithm`1, 00.550, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0.0029982, 16, 97808, 
GeneticAlgorithm`1, 0.010.550, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0.003, 16, 102866, 
GeneticAlgorithm`1, 0.050.550, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0.0029996, 17, 108024, 
GeneticAlgorithm`1, 0.10.550, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0.0089927, 50, 115114, 
GeneticAlgorithm`1, 0.20.550, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0.0069993, 33, 119914, 
GeneticAlgorithm`1, 0.50.550, CBinaryMax3SatEvaluation, 20, 0.988235473632813, 0.0190153, 83, 130106, 
GeneticAlgorithm`1, 10.550, CBinaryMax3SatEvaluation, 20, 0.988235473632813, 0.0259212, 90, 140426, 
GeneticAlgorithm`1, 0150, CBinaryMax3SatEvaluation, 20, 0.95294189453125, 0, 0, 141526, 
GeneticAlgorithm`1, 0.01150, CBinaryMax3SatEvaluation, 20, 0.95294189453125, 0.0009991, 0, 146576, 
GeneticAlgorithm`1, 0.05150, CBinaryMax3SatEvaluation, 20, 0.95294189453125, 0, 0, 151658, 
GeneticAlgorithm`1, 0.1150, CBinaryMax3SatEvaluation, 20, 0.95294189453125, 0, 0, 156942, 
GeneticAlgorithm`1, 0.2150, CBinaryMax3SatEvaluation, 20, 0.964706420898438, 0.0009999, 4, 162666, 
GeneticAlgorithm`1, 0.5150, CBinaryMax3SatEvaluation, 20, 0.964706420898438, 0.0010001, 2, 168658, 
GeneticAlgorithm`1, 1150, CBinaryMax3SatEvaluation, 20, 0.976470947265625, 0.0020002, 11, 177044, 
GeneticAlgorithm`1, 0050, CBinaryMax3SatEvaluation, 30, 0.921875, 0, 0, 50, 
GeneticAlgorithm`1, 0.01050, CBinaryMax3SatEvaluation, 30, 0.9453125, 0.0010001, 4, 104, 
GeneticAlgorithm`1, 0.05050, CBinaryMax3SatEvaluation, 30, 0.9453125, 0.001, 4, 186, 
GeneticAlgorithm`1, 0.1050, CBinaryMax3SatEvaluation, 30, 0.9453125, 0, 4, 480, 
GeneticAlgorithm`1, 0.2050, CBinaryMax3SatEvaluation, 30, 0.9375, 0.0030202, 28, 1252, 
GeneticAlgorithm`1, 0.5050, CBinaryMax3SatEvaluation, 30, 0.9453125, 0, 1, 2054, 
GeneticAlgorithm`1, 1050, CBinaryMax3SatEvaluation, 30, 0.984375, 0.0020004, 11, 5068, 
GeneticAlgorithm`1, 00.0150, CBinaryMax3SatEvaluation, 30, 0.984375, 0.0030003, 25, 9863, 
GeneticAlgorithm`1, 0.010.0150, CBinaryMax3SatEvaluation, 30, 0.984375, 0.0030017, 25, 11202, 
GeneticAlgorithm`1, 0.050.0150, CBinaryMax3SatEvaluation, 30, 0.984375, 0.0029997, 25, 12611, 
GeneticAlgorithm`1, 0.10.0150, CBinaryMax3SatEvaluation, 30, 0.9765625, 0.0029995, 20, 14148, 
GeneticAlgorithm`1, 0.20.0150, CBinaryMax3SatEvaluation, 30, 0.984375, 0.0019999, 15, 15945, 
GeneticAlgorithm`1, 0.50.0150, CBinaryMax3SatEvaluation, 30, 0.9921875, 0.0110006, 68, 20471, 
GeneticAlgorithm`1, 10.0150, CBinaryMax3SatEvaluation, 30, 0.9921875, 0.002, 9, 22270, 
GeneticAlgorithm`1, 00.0550, CBinaryMax3SatEvaluation, 30, 1, 0.0049997, 26, 29050, 
GeneticAlgorithm`1, 0.010.0550, CBinaryMax3SatEvaluation, 30, 1, 0.003, 20, 29884, 
GeneticAlgorithm`1, 0.050.0550, CBinaryMax3SatEvaluation, 30, 1, 0.0039999, 18, 30668, 
GeneticAlgorithm`1, 0.10.0550, CBinaryMax3SatEvaluation, 30, 1, 0.0070009, 33, 32148, 
GeneticAlgorithm`1, 0.20.0550, CBinaryMax3SatEvaluation, 30, 1, 0.0039992, 19, 33056, 
GeneticAlgorithm`1, 0.50.0550, CBinaryMax3SatEvaluation, 30, 1, 0.0169999, 67, 37378, 
GeneticAlgorithm`1, 10.0550, CBinaryMax3SatEvaluation, 30, 1, 0.0089983, 29, 40002, 
GeneticAlgorithm`1, 00.150, CBinaryMax3SatEvaluation, 30, 0.9921875, 0.0050001, 19, 40959, 
GeneticAlgorithm`1, 0.010.150, CBinaryMax3SatEvaluation, 30, 0.9921875, 0.0040012, 18, 45749, 
GeneticAlgorithm`1, 0.050.150, CBinaryMax3SatEvaluation, 30, 0.9921875, 0.0039787, 17, 50589, 
GeneticAlgorithm`1, 0.10.150, CBinaryMax3SatEvaluation, 30, 0.9921875, 0.0039678, 18, 55696, 
GeneticAlgorithm`1, 0.20.150, CBinaryMax3SatEvaluation, 30, 0.9921875, 0.0049663, 16, 60980, 
GeneticAlgorithm`1, 0.50.150, CBinaryMax3SatEvaluation, 30, 0.9921875, 0.0040001, 15, 66966, 
GeneticAlgorithm`1, 10.150, CBinaryMax3SatEvaluation, 30, 0.9921875, 0.0059994, 15, 74627, 
GeneticAlgorithm`1, 00.250, CBinaryMax3SatEvaluation, 30, 0.96875, 0.019, 82, 87132, 
GeneticAlgorithm`1, 0.010.250, CBinaryMax3SatEvaluation, 30, 0.9765625, 0.0139989, 60, 91099, 
GeneticAlgorithm`1, 0.050.250, CBinaryMax3SatEvaluation, 30, 0.9765625, 0.0179987, 78, 97236, 
GeneticAlgorithm`1, 0.10.250, CBinaryMax3SatEvaluation, 30, 0.984375, 0.0169792, 66, 101992, 
GeneticAlgorithm`1, 0.20.250, CBinaryMax3SatEvaluation, 30, 0.9765625, 0.0100001, 42, 106443, 
GeneticAlgorithm`1, 0.50.250, CBinaryMax3SatEvaluation, 30, 0.9921875, 0.0039999, 14, 110961, 
GeneticAlgorithm`1, 10.250, CBinaryMax3SatEvaluation, 30, 0.984375, 0.0250156, 63, 123704, 
GeneticAlgorithm`1, 00.550, CBinaryMax3SatEvaluation, 30, 0.9609375, 0.0179834, 72, 131099, 
GeneticAlgorithm`1, 0.010.550, CBinaryMax3SatEvaluation, 30, 0.96875, 0.0090005, 33, 134213, 
GeneticAlgorithm`1, 0.050.550, CBinaryMax3SatEvaluation, 30, 0.96875, 0.0050004, 19, 138617, 
GeneticAlgorithm`1, 0.10.550, CBinaryMax3SatEvaluation, 30, 0.96875, 0.0240007, 95, 148069, 
GeneticAlgorithm`1, 0.20.550, CBinaryMax3SatEvaluation, 30, 0.96875, 0.0120019, 45, 151069, 
GeneticAlgorithm`1, 0.50.550, CBinaryMax3SatEvaluation, 30, 0.9765625, 0.0119984, 35, 157013, 
GeneticAlgorithm`1, 10.550, CBinaryMax3SatEvaluation, 30, 0.96875, 0.0079998, 19, 163817, 
GeneticAlgorithm`1, 0150, CBinaryMax3SatEvaluation, 30, 0.921875, 0, 0, 172017, 
GeneticAlgorithm`1, 0.01150, CBinaryMax3SatEvaluation, 30, 0.921875, 0, 0, 177067, 
GeneticAlgorithm`1, 0.05150, CBinaryMax3SatEvaluation, 30, 0.921875, 0, 0, 182149, 
GeneticAlgorithm`1, 0.1150, CBinaryMax3SatEvaluation, 30, 0.921875, 0.0010021, 0, 187433, 
GeneticAlgorithm`1, 0.2150, CBinaryMax3SatEvaluation, 30, 0.921875, 0, 0, 192969, 
GeneticAlgorithm`1, 0.5150, CBinaryMax3SatEvaluation, 30, 0.96875, 0.001, 5, 199335, 
GeneticAlgorithm`1, 1150, CBinaryMax3SatEvaluation, 30, 0.984375, 0.0040282, 13, 207735, 
GeneticAlgorithm`1, 0050, CBinaryMax3SatEvaluation, 40, 0.899993896484375, 0, 0, 50, 
GeneticAlgorithm`1, 0.01050, CBinaryMax3SatEvaluation, 40, 0.935287475585938, 0, 2, 102, 
GeneticAlgorithm`1, 0.05050, CBinaryMax3SatEvaluation, 40, 0.935287475585938, 0.0010001, 2, 184, 
GeneticAlgorithm`1, 0.1050, CBinaryMax3SatEvaluation, 40, 0.95294189453125, 0.001, 4, 480, 
GeneticAlgorithm`1, 0.2050, CBinaryMax3SatEvaluation, 40, 0.92352294921875, 0.0010002, 1, 1008, 
GeneticAlgorithm`1, 0.5050, CBinaryMax3SatEvaluation, 40, 0.958816528320313, 0.0010001, 5, 2168, 
GeneticAlgorithm`1, 1050, CBinaryMax3SatEvaluation, 40, 0.9705810546875, 0.0030004, 10, 5018, 
GeneticAlgorithm`1, 00.0150, CBinaryMax3SatEvaluation, 40, 0.988235473632813, 0.005004, 36, 10143, 
GeneticAlgorithm`1, 0.010.0150, CBinaryMax3SatEvaluation, 40, 0.994110107421875, 0.0100298, 76, 12544, 
GeneticAlgorithm`1, 0.050.0150, CBinaryMax3SatEvaluation, 40, 0.994110107421875, 0.010045, 76, 14441, 
GeneticAlgorithm`1, 0.10.0150, CBinaryMax3SatEvaluation, 40, 0.994110107421875, 0.006969, 54, 16075, 
GeneticAlgorithm`1, 0.20.0150, CBinaryMax3SatEvaluation, 40, 0.988235473632813, 0.0029995, 23, 17702, 
GeneticAlgorithm`1, 0.50.0150, CBinaryMax3SatEvaluation, 40, 0.988235473632813, 0.0040001, 19, 20559, 
GeneticAlgorithm`1, 10.0150, CBinaryMax3SatEvaluation, 40, 0.982345581054688, 0.0020009, 5, 24287, 
GeneticAlgorithm`1, 00.0550, CBinaryMax3SatEvaluation, 40, 0.994110107421875, 0.0230001, 94, 34787, 
GeneticAlgorithm`1, 0.010.0550, CBinaryMax3SatEvaluation, 40, 0.988235473632813, 0.0190035, 76, 38444, 
GeneticAlgorithm`1, 0.050.0550, CBinaryMax3SatEvaluation, 40, 0.994110107421875, 0.0109655, 41, 41436, 
GeneticAlgorithm`1, 0.10.0550, CBinaryMax3SatEvaluation, 40, 0.994110107421875, 0.0099653, 38, 46036, 
GeneticAlgorithm`1, 0.20.0550, CBinaryMax3SatEvaluation, 40, 0.994110107421875, 0.0049223, 16, 49959, 
GeneticAlgorithm`1, 0.50.0550, CBinaryMax3SatEvaluation, 40, 0.988235473632813, 0.004, 13, 55366, 
GeneticAlgorithm`1, 10.0550, CBinaryMax3SatEvaluation, 40, 0.988235473632813, 0.024001, 54, 66438, 
GeneticAlgorithm`1, 00.150, CBinaryMax3SatEvaluation, 40, 0.976470947265625, 0.0030026, 10, 71322, 
GeneticAlgorithm`1, 0.010.150, CBinaryMax3SatEvaluation, 40, 0.982345581054688, 0.0090005, 27, 77155, 
GeneticAlgorithm`1, 0.050.150, CBinaryMax3SatEvaluation, 40, 0.982345581054688, 0.027925, 97, 85835, 
GeneticAlgorithm`1, 0.10.150, CBinaryMax3SatEvaluation, 40, 0.976470947265625, 0.005, 15, 86848, 
GeneticAlgorithm`1, 0.20.150, CBinaryMax3SatEvaluation, 40, 0.982345581054688, 0.0259999, 83, 96360, 
GeneticAlgorithm`1, 0.50.150, CBinaryMax3SatEvaluation, 40, 0.994110107421875, 0.0100001, 26, 99337, 
GeneticAlgorithm`1, 10.150, CBinaryMax3SatEvaluation, 40, 0.988235473632813, 0.0119992, 25, 107331, 
GeneticAlgorithm`1, 00.250, CBinaryMax3SatEvaluation, 40, 0.964706420898438, 0.0029998, 9, 115327, 
GeneticAlgorithm`1, 0.010.250, CBinaryMax3SatEvaluation, 40, 0.964706420898438, 0.011001, 37, 121743, 
GeneticAlgorithm`1, 0.050.250, CBinaryMax3SatEvaluation, 40, 0.964706420898438, 0.0119981, 43, 127271, 
GeneticAlgorithm`1, 0.10.250, CBinaryMax3SatEvaluation, 40, 0.9705810546875, 0.0059999, 20, 131329, 
GeneticAlgorithm`1, 0.20.250, CBinaryMax3SatEvaluation, 40, 0.982345581054688, 0.0120002, 35, 137855, 
GeneticAlgorithm`1, 0.50.250, CBinaryMax3SatEvaluation, 40, 0.9705810546875, 0.0079989, 22, 143435, 
GeneticAlgorithm`1, 10.250, CBinaryMax3SatEvaluation, 40, 0.976470947265625, 0.0410114, 78, 157095, 
GeneticAlgorithm`1, 00.550, CBinaryMax3SatEvaluation, 40, 0.95294189453125, 0.0049857, 13, 160045, 
GeneticAlgorithm`1, 0.010.550, CBinaryMax3SatEvaluation, 40, 0.95294189453125, 0.013, 40, 166461, 
GeneticAlgorithm`1, 0.050.550, CBinaryMax3SatEvaluation, 40, 0.958816528320313, 0.0240028, 72, 173303, 
GeneticAlgorithm`1, 0.10.550, CBinaryMax3SatEvaluation, 40, 0.9705810546875, 0.0249986, 74, 178871, 
GeneticAlgorithm`1, 0.20.550, CBinaryMax3SatEvaluation, 40, 0.958816528320313, 0.0199998, 56, 183677, 
GeneticAlgorithm`1, 0.50.550, CBinaryMax3SatEvaluation, 40, 0.964706420898438, 0.03898, 84, 192563, 
GeneticAlgorithm`1, 10.550, CBinaryMax3SatEvaluation, 40, 0.964706420898438, 0.0089983, 17, 195513, 
GeneticAlgorithm`1, 0150, CBinaryMax3SatEvaluation, 40, 0.9058837890625, 0.0010006, 1, 203963, 
GeneticAlgorithm`1, 0.01150, CBinaryMax3SatEvaluation, 40, 0.9058837890625, 0, 1, 209013, 
